I,II,III,IV,V,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),Component#1_SMILES,Component#2_SMILES
0,0,1,0,0,choline chloride,"1,4-butanediol",0.2,0.8,343.15,14,10.1021/acs.jced.0c00386,C[N+](C)(C)CCO.[Cl-],C(CCO)CO
0,0,1,0,0,choline chloride,phenol,0.2,0.8,318.2,14,10.1021/je300997v,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,phenol,0.2,0.8,318.15,14,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,citric acid,d-glucose,0.2,0.2,353,14,10.1016/j.molliq.2020.113761,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(C1C(C(C(C(O1)O)O)O)O)O
0,0,0,0,1,dl-menthol,decanoic acid,0.5,0.5,308.15,14,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,1,0,0,ethylammonium chloride,phenol,0.25,0.75,323.15,14,10.1016/j.arabjc.2021.103512,CCN.Cl,C1=CC=C(C=C1)O
0,0,1,0,0,triethylammonium chloride,phenol,0.25,0.75,333.15,14,10.1016/j.arabjc.2021.103512,CCN(CC)CC.Cl,C1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,m-cresol,0.143,0.857,318.15,14.01,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,0,0,1,l-menthol,lauric acid,0.6,0.4,308.15,14.01,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,cyclohexylacetic acid,0.29,0.71,313.15,14.02,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CC(=O)O
0,0,0,1,0,sodium dodecanoate,decanoic acid,0.2,0.8,338.15,14.02,http://pubs.acs.org/journal/acscii,CCCCCCCCCCCC(=O)[O-].[Na+],CCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,"2,3-butanediol",0.2,0.8,338.15,14.04,10.1021/acs.jced.0c00386,C[N+](C)(C)CCO.[Cl-],CC(C(C)O)O
0,0,0,0,1,acetamide,guanidine isothiocyanate,0.667,0.333,308.15,14.05,http://pubs.acs.org/journal/acscii,CC(=O)N,C(#N)[S-].C(=N)(N)N
0,0,1,0,0,tetraethylammonium chloride,acetic acid,0.25,0.75,328.15,14.05,10.1039/C6NJ03140D,CC[N+](CC)(CC)CC.[Cl-],CC(=O)O
0,0,1,0,0,tetrapropylammonium chloride,acetic acid,0.24,0.76,328.15,14.07,http://pubs.acs.org/journal/acscii,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O
0,0,0,0,1,dl-menthol,benzoic acid,0.25,0.75,303.15,14.08,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)C(=O)O
0,0,1,0,0,choline chloride,p-cresol,0.167,0.833,323.15,14.1,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,ethylene glycol,0.333,0.667,333.15,14.2,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,"n,n,n',n'-tetramethyl-1,3-propanediamine",phenol,0.092,0.857,348.2,14.2,10.1021/acssuschemeng.1c01674,CN(C)CCCN(C)C,C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,myristic acid,0.8,0.2,313.15,14.21,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,tetradecanoic acid,0.8,0.2,313.15,14.21,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,phenol,0.6,0.4,308.15,14.22,10.1016/j.molliq.2023.121258,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)O
0,0,0,1,0,alcl3,urea,0.545,0.455,353,14.27,10.1016/j.molliq.2017.09.091,[Al](Cl)(Cl)Cl,C(=O)(N)N
0,0,0,0,1,l-menthol,phenylbutyric acid,0.79,0.21,313.15,14.27,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CCCC(=O)O
0,0,1,0,0,choline chloride,p-cresol,0.2,0.8,328.15,14.28,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,"1,2-propanediol",0.143,0.857,328.15,14.3,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],CC(CO)O
0,0,1,0,0,choline chloride,ethylene glycol,0.308,0.615,323.15,14.3,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,"1,2-propanediol",0.14,0.86,318.15,14.3,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],CC(CO)O
0,0,0,0,1,l-alanine,decanoic acid,0.333,0.667,293.15,14.3,10.1016/j.jcou.2022.102217,CC(C(=O)O)N,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,caprylic acid,0.8,0.2,308.15,14.32,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,1,0,0,choline chloride,"2,3-butanediol",0.25,0.75,343.15,14.34,10.1021/acs.jced.0c00386,C[N+](C)(C)CCO.[Cl-],CC(C(C)O)O
0,0,0,1,0,alcl3,urea,0.565,0.435,353,14.37,10.1016/j.molliq.2017.09.091,[Al](Cl)(Cl)Cl,C(=O)(N)N
0,0,0,1,0,alcl3,propionamide,0.524,0.476,333,14.37,10.1016/j.molliq.2017.09.091,[Al](Cl)(Cl)Cl,CCC(=O)N
0,0,1,0,1,choline chloride,glycerol,0.093,0.187,293.15,14.37,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,phenol,0.15,0.449,303.15,14.38,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,phenol,0.25,0.75,298.15,14.38,10.1016/j.molliq.2023.121258,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)O
0,0,0,0,1,thymol,decanol,0.667,0.333,298.15,14.38,10.1016/j.cej.2020.125173,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCO
0,0,1,0,0,choline chloride,ethylene glycol,0.333,0.667,328.15,14.4,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,"n,n,n',n'-tetramethyl-1,3-propanediamine",phenol,0.107,0.833,358.2,14.4,10.1021/acssuschemeng.1c01674,CN(C)CCCN(C)C,C1=CC=C(C=C1)O
0,0,0,0,1,thymol,capric acid,0.6,0.4,298.15,14.4,10.1016/j.chroma.2018.07.070,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,10-undecylenic acid,0.6,0.4,298,14.4,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,C=CCCCCCCCCC(=O)O
0,0,0,0,1,acetamide,guanidine isothiocyanate,0.75,0.25,308.15,14.41,http://pubs.acs.org/journal/acscii,CC(=O)N,C(#N)[S-].C(=N)(N)N
0,0,1,0,0,choline chloride,ethanolamine,0.125,0.875,333.15,14.41,10.1039/C6NJ03140D,C[N+](C)(C)CCO.[Cl-],C(CO)N
0,0,1,0,0,allyl triphenyl phosphonium bromide,diethylene glycol,0.091,0.909,328.15,14.43,10.1016/j.molliq.2017.06.024,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,allyltriphenylphosphonium bromide,diethylene glycol,0.091,0.909,328.15,14.43,10.1016/j.molliq.2017.06.024,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,allyltriphenylphosphonium bromide,diethylene glycol,0.09,0.91,328.15,14.43,http://pubs.acs.org/journal/acscii,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,choline chloride,"1,2-propanediol",0.2,0.8,333.15,14.43,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],CC(CO)O
0,0,0,1,1,lanthanum nitrate,urea,0.125,0.833,353.15,14.43,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N
0,0,1,0,0,choline chloride,p-cresol,0.143,0.857,318.15,14.46,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,ethylene glycol,0.321,0.643,328.15,14.5,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,l-menthol,carvacrol,0.49,0.51,313.15,14.5,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=C(C=C(C=C1)C(C)C)O
0,0,1,0,0,acetylcholine chloride,"1,2,4-triazole",0.5,0.5,353.15,14.51,10.1021/acs.iecr.7b02478,CC(=O)OCC[N+](C)(C)C.[Cl-],C1=NC=NN1
0,0,0,0,1,dl-menthol,l-lactic acid,0.667,0.333,308.15,14.51,10.1021/acssuschemeng.5b00532,CC1CCC(C(C1)O)C(C)C,CC(C(=O)O)O
0,0,0,0,1,dl-menthol,dodecanoic acid,0.667,0.333,308.15,14.51,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,lauric acid,l-menthol,0.5,0.5,308.15,14.51,10.1021/acssuschemeng.5b00532,CCCCCCCCCCCC(=O)O,CC1CCC(C(C1)O)C(C)C
0,0,1,0,0,choline chloride,ethylene glycol,0.143,0.857,308.15,14.52,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,ethylene glycol,0.14,0.86,308.15,14.52,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,l-menthol,phenylpropionic acid,0.41,0.59,308.15,14.52,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CCC(=O)O
0,0,1,0,0,tetrabutylammonium chloride,ethylene glycol,0.25,0.75,343.15,14.53,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CO)O
0,0,1,0,0,tetraethylammonium chloride,octanoic acid,0.25,0.75,318.15,14.56,10.1039/C6NJ03140D,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCC(=O)O
0,0,1,0,0,choline chloride,p-cresol,0.25,0.75,338.15,14.58,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,o-cresol,0.111,0.889,308.15,14.6,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=CC=C1O
0,0,1,0,0,choline chloride,p-cresol,0.111,0.889,313.15,14.6,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,1,0,0,diethylammonium chloride,phenol,0.25,0.75,323.15,14.6,10.1016/j.arabjc.2021.103512,CC[NH2+]CC.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,"n,n,n',n'-tetramethyl-1,3-propanediamine",phenol,0.08,0.875,338.2,14.6,10.1021/acssuschemeng.1c01674,CN(C)CCCN(C)C,C1=CC=C(C=C1)O
1,0,0,0,0,sncl4,"n-benzyl-n,n-dibutylbutan-1-aminium chloride",0.667,0.333,298,14.6,10.13140/RG.2.2.13424.10245,Cl[Sn](Cl)(Cl)Cl,CCCC[N+](CCCC)(CCCC)CC1=CC=CC=C1.[Cl-]
0,0,0,0,1,trioctylphosphine oxide,lauric acid,0.5,0.5,328.15,14.61,10.1016/j.seppur.2020.116692,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,dodecanoic acid,0.5,0.5,328.15,14.61,http://pubs.acs.org/journal/acscii,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC(=O)O
0,0,0,1,1,cerium nitrate,urea,0.094,0.875,343.15,14.62,10.1016/j.molliq.2022.119396,[Ce+3].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,C(=O)(N)N
0,0,0,1,1,gadolinium nitrate,urea,0.19,0.75,363.15,14.63,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N
0,0,1,0,0,tetraethylammonium chloride,acetic acid,0.25,0.75,323.15,14.64,10.1039/C6NJ03140D,CC[N+](CC)(CC)CC.[Cl-],CC(=O)O
0,0,1,0,0,choline chloride,"1,3-propanediol",0.2,0.8,333.15,14.66,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,0,0,1,l-menthol,cyclohexylacetic acid,0.5,0.5,313.15,14.67,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CC(=O)O
0,0,1,0,0,choline chloride,"1,3-propanediol",0.143,0.857,328.15,14.7,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,1,0,0,choline chloride,"1,3-propanediol",0.14,0.86,328.15,14.7,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,1,0,1,guanidinecarbonate,dl-malic acid,0.104,0.052,333.2,14.7,10.1021/acs.jced.6b00680,C(=N)(N)N.C(=N)(N)N.C(=O)(O)O,C(C(C(=O)O)O)C(=O)O
0,0,0,0,1,l-menthol,capric acid,0.6,0.4,303.15,14.7,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,decanoic acid,0.6,0.4,303.15,14.7,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethanolamine,0.125,0.875,328.15,14.72,10.1039/C6NJ03140D,C[N+](C)(C)CCO.[Cl-],C(CO)N
0,0,1,0,1,choline chloride,glycerol,0.134,0.268,313.15,14.74,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,allyl triphenyl phosphonium bromide,diethylene glycol,0.059,0.941,323.15,14.79,10.1016/j.molliq.2017.06.024,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,allyltriphenylphosphonium bromide,diethylene glycol,0.059,0.941,323.15,14.79,10.1016/j.molliq.2017.06.024,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O
0,0,1,0,0,choline chloride,m-cresol,0.2,0.8,328.15,14.8,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,1,0,0,diethylammonium chloride,4-methylphenol,0.25,0.75,333.15,14.8,10.1016/j.arabjc.2021.103512,CC[NH2+]CC.[Cl-],CC1=CC=C(C=C1)O
0,0,0,0,1,dl-menthol,heptanoic acid,0.333,0.667,298.15,14.8,10.1016/j.talanta.2022.124243,CC1CCC(C(C1)O)C(C)C,CCCCCCC(=O)O
1,0,0,0,0,fecl3,"n-benzyl-n,n-dibutylbutan-1-aminium chloride",0.667,0.333,298,14.8,10.13140/RG.2.2.13424.10245,Cl[Fe](Cl)Cl,CCCC[N+](CCCC)(CCCC)CC1=CC=CC=C1.[Cl-]
0,0,0,0,1,trioctylphosphine oxide,capric acid,0.5,0.5,323.15,14.82,10.1016/j.seppur.2020.116692,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,decanoic acid,0.5,0.5,323.15,14.82,http://pubs.acs.org/journal/acscii,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,capric acid,0.48,0.52,298.15,14.84,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,3-cyclohexylpropanoic acid,0.4,0.6,313.15,14.84,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CCC(=O)O
0,0,0,0,1,dl-menthol,phenylacetic acid,0.5,0.5,323.15,14.85,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CC(=O)O
0,0,1,0,0,tetrabutylammonium chloride,ethylene glycol,0.2,0.8,333.15,14.85,http://pubs.acs.org/journal/acscii,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CO)O
0,0,0,0,1,l-menthol,caprylic acid,0.8,0.2,303.15,14.87,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,carvacrol,0.2,0.8,308.15,14.87,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=C(C=C(C=C1)C(C)C)O
0,0,1,0,0,choline chloride,m-cresol,0.125,0.875,313.15,14.89,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,0,0,1,l-menthol,cyclohexane carboxylic acid,0.47,0.53,313.15,14.89,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)C(=O)O
0,0,0,0,1,betaine,ethanediol,0.2,0.8,333.2,14.9,10.1016/j.jct.2022.106999,C[N+](C)(C)CC(=O)[O-],C(CO)O
0,0,1,0,1,choline chloride,"1,2,4-triazole",0.125,0.292,313.2,14.9,10.1021/acssuschemeng.9b02845,C[N+](C)(C)CCO.[Cl-],c1nc[nH]n1
0,0,1,0,0,choline chloride,ethylene glycol,0.273,0.545,308.15,14.9,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,l-menthol,phenylpropionic acid,0.59,0.41,308.15,14.9,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CCC(=O)O
0,0,0,0,1,l-menthol,dodecanoic acid,0.667,0.333,308,14.9,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,m-cresol,0.25,0.75,338.15,14.91,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O
0,0,1,0,1,choline chloride,phenol,0.1,0.4,293.15,14.91,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,cyclohexylacetic acid,0.4,0.6,313.15,14.91,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CC(=O)O
0,0,0,0,1,alpha-terpineol,dl-menthol,0.5,0.5,318.15,14.93,10.1016/j.foodchem.2021.131930,CC1=CCC(CC1)C(C)(C)O,CC1CCC(C(C1)O)C(C)C
0,0,1,0,0,choline chloride,o-cresol,0.2,0.8,328.15,14.94,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=CC=C1O
0,0,0,1,1,gadolinium nitrate,urea,0.095,0.875,343.15,14.95,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N
0,0,0,0,1,l-menthol,3-cyclohexylpropanoic acid,0.3,0.7,313.15,14.97,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CCC(=O)O
0,0,0,0,1,l-menthol,l-borneol,0.7,0.3,323.15,14.97,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(C2)O)C)C
0,0,1,0,1,choline chloride,glycerol,0.254,0.508,353.15,14.98,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,triethylene glycol,0.143,0.857,328.15,15,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O
0,0,1,0,0,choline chloride,triethylene glycol,0.14,0.86,328.15,15,http://pubs.acs.org/journal/acscii,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O
0,0,0,1,0,potassium carbonate,ethylene glycol,0.125,0.875,343.15,15,http://pubs.acs.org/journal/acscii,C(=O)([O-])[O-].[K+].[K+],C(CO)O
0,0,0,0,1,l-menthol,thymol,0.39,0.61,308.15,15.01,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,0,0,1,l-menthol,thymol,0.6,0.4,313.15,15.01,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,1,0,0,tetraethylammonium chloride,acetic acid,0.333,0.667,318.15,15.02,10.1039/C6NJ03140D,CC[N+](CC)(CC)CC.[Cl-],CC(=O)O
0,0,0,0,1,thymol,caprylic acid,0.421,0.579,283.15,15.02,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,octanoic acid,0.42,0.58,288.15,15.02,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,phenol,0.5,0.5,323.15,15.02,10.1021/acssuschemeng.8b04843,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,carvacrol,0.57,0.43,313.15,15.04,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CC1=C(C=C(C=C1)C(C)C)O
0,0,0,1,1,lanthanum nitrate,urea,0.094,0.875,343.15,15.05,10.1016/j.molliq.2022.119396,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N
0,0,0,0,1,alpha-terpineol,thymol,0.5,0.5,318.15,15.1,10.1016/j.foodchem.2021.131930,CC1=CCC(CC1)C(C)(C)O,CC1=CC(=C(C=C1)C(C)C)O
0,0,1,0,0,choline chloride,triethylene glycol,0.2,0.8,338.15,15.1,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O
0,0,0,0,1,fenchyl alcohol,thymol,0.5,0.5,318.15,15.13,10.1016/j.foodchem.2021.131930,CC1(C2CCC(C2)(C1O)C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,0,1,0,alcl3,butyramide,0.63,0.37,333,15.15,10.1016/j.molliq.2017.09.091,[Al](Cl)(Cl)Cl,CCCC(=O)N
0,0,0,0,1,l-menthol,cyclohexane carboxylic acid,0.4,0.6,313.15,15.16,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)C(=O)O
0,0,0,0,1,l-menthol,lauric acid,0.71,0.29,308.15,15.19,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.333,0.667,353.2,15.2,10.1021/acs.jced.6b00680,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,malonic acid,0.5,0.5,353.15,15.2,10.1002/apj.1873,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O
0,0,0,0,1,ethylamine hydrochloride,acetamide,0.25,0.75,353.2,15.2,10.1016/j.jct.2019.105883,CCN.Cl,CC(=O)N
0,0,0,0,1,l-histidine,dodecanoic acid,0.333,0.667,293.15,15.2,10.1016/j.jcou.2022.102217,C1=C(NC=N1)CC(C(=O)O)N,CCCCCCCCCCCC(=O)O
0,0,0,1,0,alcl3,butyramide,0.5,0.5,333,15.23,10.1016/j.molliq.2017.09.091,[Al](Cl)(Cl)Cl,CCCC(=O)N
0,0,1,0,1,choline chloride,glycerol,0.219,0.438,343.15,15.23,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,phenol,0.16,0.64,313.15,15.24,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,1,0,1,choline chloride,glycerol,0.297,0.595,363.15,15.24,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,0,choline chloride,p-cresol,0.333,0.667,353.15,15.25,10.1016/j.molliq.2022.120420,C[N+](C)(C)CCO.[Cl-],CC1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,palmitic acid,0.85,0.15,313.15,15.25,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,hexadecanoic acid,0.85,0.15,313.15,15.25,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,phenylpropionic acid,0.49,0.51,308.15,15.28,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1=CC=C(C=C1)CCC(=O)O
0,0,0,0,1,thymol,capric acid,0.5,0.5,293.15,15.28,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,decanoic acid,0.5,0.5,293.15,15.28,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,caprylic acid,0.6,0.4,298.15,15.29,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,cyclohexylacetic acid,0.6,0.4,313.15,15.29,10.3390/MOLECULES26144208,CC1CCC(C(C1)O)C(C)C,C1CCC(CC1)CC(=O)O
0,0,0,0,1,l-menthol,octanoic acid,0.6,0.4,298.15,15.29,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,1,0,0,choline chloride,"1,3-propanediol",0.25,0.75,333.15,15.3,10.1021/acs.jced.0c00386,C[N+](C)(C)CCO.[Cl-],C(CO)CO
0,0,1,0,0,choline chloride,ethylene glycol,0.333,0.668,333.15,15.31,10.1021/acs.jced.0c00715,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,1,choline chloride,phenol,0.125,0.376,293.15,15.37,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
